0.886685781594771; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 1.44469560745116e-07; 9.63130404967441e-08; 4.81565202483721e-8; 1.44469560745116e-07; 9.63130404967441e-08; 4.81565202483721e-07; 6.26034763228837e-07; 5.63431286905953e-06; 8.42739104346511e-06; 0.000134019595851219; 0.00049341170646482; 0.000469477915901379; 0.000640674345384342; 0.00106936368863535; 0.000904716545906166; 0.00132425615030998; 0.00132040362869011; 0.000945360648995792; 0.00114294685157486; 0.00100598970798849; 0.000773441871709104; 0.00105005292401575; 0.000855693208293323; 0.000587027981827655; 0.000714113038763109; 0.00052389478378204; 0.000362618597470242; 0.000445688594898684; 0.000429893256257217; 0.000301074564592822; 0.00030290451236226; 0.000261923313630896; 0.000412219813326065; 0.000792415540686962; 0.000632343267381374; 0.000926049884376195; 0.00188388307211632; 0.00130427119440691; 0.00206341057960225; 0.00362141847919783; 0.00163549174067521; 0.00215774920276881; 0.0040143275279043; 0.00184049404737253; 0.00226229700822802; 0.00427962179795258; 0.00160250452430508; 0.00174244737214685; 0.00336753730444841; 0.00126897246506485; 0.00111612366979652; 0.00137934720947412; 0.000339455311230775; 0.000218582445407361; 0.000290624599698925; 9.31347101603516e-05; 6.65523109832502e-05; 4.97456854165684e-05; 3.75620857937302e-06; 6.74191283477209e-07; 1.44469560745116e-07; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8
4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8
4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8
4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8
4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8
4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8
4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8
4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8
4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8
4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8; 4.81565202483721e-8
